id,timestamp,url,message_type,message_class,message_content
1015,1487296877842 ,/service/portal/articles/1/top GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column67.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1016,1487296877843 ,/service/portal/articles/3/top GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column67.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1017,1487296877851 ,/service/portal/articles/1/top GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column67.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1018,1487296877852 ,/service/portal/articles/2/top GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column67.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1019,1487296879350 ,/login/cas?ticket=ST-4128-dsBUDNgyjGaXW7ykluqc-cas01.tubiaoxiu.com GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column83.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1020,1487296883457 ,/service/user/info ajax GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column84.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1021,1487296883458 ,/service/user/info ajax GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column103.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1022,1487296883500 ,/service/user/info ajax GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column97.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1023,1487296883515 ,/service/user/info ajax GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column94.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1024,1487296883543 ,/service/user/info ajax GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column98.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1025,1487296883560 ,/service/user/info ajax GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column98.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1026,1487296883569 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1027,1487296884003 ,/service/user/info ajax GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column81.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1028,1487296884219 ,/service/activity/stgv/user_stat ajax GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column76.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1029,1487296884258 ,/service/activity/stgv/user_stat ajax GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column100.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1047,1487296917199 ,/service/social/comment/0a81de1b-9171-4486-bc4b-ea5d634ece06/6/0 ajax GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column108.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1048,1487296925273 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1049,1487296983970 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1050,1487296984477 ,/service/activity/stgv/attendance ajax GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column96.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1051,1487296989193 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
1052,1487296991399 ,/service/charting/themedata?bookId=a088e413-7219-4a4f-98e3-f65a4439685c ajax GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column81.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1053,1487296991400 ,/service/charting/themedata?bookId=a088e413-7219-4a4f-98e3-f65a4439685c ajax GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column120.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1054,1487296998384 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1055,1487297025791 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
1056,1487297037392 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1057,1487297047257 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
1058,1487297049659 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
1059,1487297062513 ,/service/charting/resource/image?path=/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png
1060,1487297063911 ,/service/charting/resource/image?path=/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png
1061,1487297065033 ,/service/charting/resource/image?path=/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png
1062,1487297065977 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
1063,1487297066784 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
1064,1487297067646 ,/service/charting/resource/image?path=/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png
1065,1487297069251 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1066,1487297074605 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
1067,1487297075753 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1068,1487297086863 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1069,1487297122846 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1070,1487297133092 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1071,1487297180291 ,/service/charting/chartbookdata ajax PUT,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column103.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1072,1487297180426 ,/service/charting/chartbookdata ajax PUT,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column99.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1073,1487297197057 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1074,1487297211720 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1075,1487297294677 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1076,1487297356305 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1077,1487297362715 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
1078,1487297362726 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
1079,1487297374648 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
1080,1487297395996 ,/service/charting/resource/image?path=/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png
1081,1487297412073 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1082,1487297439191 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
1083,1487297444385 ,/service/charting/resource/image?path=/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png
1084,1487297444442 ,/service/charting/resource/image?path=/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png
1085,1487297444443 ,/service/charting/resource/image?path=/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png
1086,1487297444828 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
1087,1487297444830 ,/service/charting/resource/image?path=/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png
1088,1487297447163 ,/service/resource/sharing?id=8c5976b7-0ef9-4408-b92a-d12d71977ff1&type=0 ajax GET,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column99.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
1090,1487297492309 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1139,1487297531107 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
1140,1487297534457 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1141,1487297540720 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1142,1487297593829 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1143,1487297602717 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1144,1487297607636 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1145,1487297620376 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
1146,1487297622675 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
1147,1487297648475 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
1148,1487297664381 ,/service/charting/resource/image?path=/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png
1149,1487297664518 ,/service/charting/resource/image?path=/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png
1150,1487297680216 ,/service/charting/resource/image?path=/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png
1151,1487297680720 ,/service/charting/resource/image?path=/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png
1152,1487297682140 ,/service/charting/resource/image?path=/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png
1153,1487297683223 ,/service/charting/resource/image?path=/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png
