activeThreads,clients,cpu,fileDescriptors,free_disk_space,httpMeanTimes,httpSystemErrors,http_Gobal_Hits,systemLoad,threadCount,tomcatBusyThreads,tomcatBytesSent,usedConnections,usedMemory,usedPhysicalMemorySize
0,51,0,347,23682500000,25696,100,67286,0.02,29,0,201,290,335639000,1835560000
0,51,0,347,23682500000,25696,100,67286,0.14,29,0,199,290,349855000,1835530000
0,50,0,347,23682500000,25696,100,67286,0.05,29,0,201,290,362103000,1835610000
0,50,0,347,23682500000,25696,100,67286,0.02,29,0,200,290,375801000,1835640000
0,47,0,347,23682500000,25696,100,67286,0.01,29,0,199,290,389093000,1835640000
0,47,0,347,23682500000,25696,100,67286,0,29,0,201,290,274894000,1835800000
0,45,0,347,23682400000,25696,100,67286,0,29,0,200,290,290648000,1835830000
0,45,0,347,23682400000,25696,100,67286,0,29,0,200,290,303680000,1836290000
1,46,0,348,23682400000,25696,100,67286,0.05,29,1,199,290,318053000,1836260000
1,46,0,348,23682400000,25696,100,67286,0.02,29,1,201,290,330665000,1836370000
0,46,0,347,23682400000,80436,100,67286,0.01,29,0,27923,290,345250000,1836320000
0,46,0,347,23682400000,80436,100,67287,0,29,0,203,290,360054000,1836320000
0,47,0,347,23682300000,80436,100,67287,0,29,0,200,290,372615000,1836310000
0,47,0,347,23682300000,21966,100,67287,0,29,0,27922,290,262985000,1836470000
0,44,0,347,23682300000,21966,100,67288,0,29,0,202,290,277122000,1836590000
0,44,0,347,23682300000,21966,100,67288,0,29,0,200,290,290742000,1836630000
0,42,0,347,23682300000,21966,100,67288,0,29,0,198,290,303308000,1836630000
0,42,0,347,23682200000,21966,100,67288,0,29,0,199,290,316452000,1836770000
0,45,0,347,23682200000,21966,100,67288,0,29,0,199,290,329694000,1836770000
3,45,0,350,23682200000,21966,100,67288,0,29,3,198,290,343917000,1836960000
0,43,0,347,23682100000,80902,100,67288,0,29,0,83366,290,365165000,1837010000
0,43,0,347,23682100000,80902,100,67291,0,29,0,202,290,378998000,1837130000
0,46,0,347,23682100000,80902,100,67291,0,29,0,200,290,264919000,1837080000
3,46,0,350,23682100000,80902,100,67291,0,29,3,200,290,278862000,1837080000
0,49,0,347,23682000000,60341,100,67291,0,29,0,83366,290,297191000,1837280000
0,49,0,347,23682000000,45646,100,67294,0,29,0,83368,290,317004000,1837260000
0,48,0,347,23682000000,45646,100,67297,0,29,0,201,290,330190000,1837280000
0,48,0,347,23681900000,45646,100,67297,0,29,0,199,290,347657000,1837660000
0,50,0,347,23681900000,45646,100,67297,0,29,0,200,290,360234000,1837760000
2,50,0,349,23681900000,45646,100,67297,0.04,29,2,200,290,373824000,1837760000
0,48,0,347,23681800000,92717,100,67297,0.02,29,0,55645,290,262039000,1837880000
0,48,0,347,23681800000,92717,100,67299,0.01,29,0,202,290,275801000,1837920000
0,45,0,347,23681800000,92717,100,67299,0,29,0,200,290,289141000,1837800000
0,45,0,347,23681800000,92717,100,67299,0,29,0,199,290,302094000,1837990000
0,48,0,347,23681700000,92717,100,67299,0,29,0,199,290,318960000,1837960000
3,48,0,350,23681700000,92717,100,67299,0,29,3,200,290,331709000,1838150000
3,44,0,350,23681700000,92717,100,67299,0,29,3,200,290,345510000,1838220000
0,44,0,347,23681700000,125958,100,67299,0.07,29,0,83366,290,363675000,1838330000
0,40,0,347,23681700000,125958,100,67302,0.03,29,0,202,290,377380000,1838300000
0,40,0,347,23681700000,125958,100,67302,0.01,29,0,202,290,263090000,1838330000
0,41,0,347,23681700000,125958,100,67302,0,29,0,202,290,276134000,1838340000
0,41,0,347,23681600000,14976,100,67302,0.5,29,0,27922,290,295043000,1838390000
0,37,0,347,23681600000,14976,100,67303,0.28,29,0,202,290,308418000,1838570000
0,37,0,347,23681600000,14976,100,67303,0.14,29,0,200,290,321948000,1838600000
0,41,0,347,23681600000,14976,100,67303,0.18,29,0,200,290,334905000,1838630000
4,41,0,351,23681600000,14976,100,67303,0.1,29,4,199,290,349160000,1838630000
0,42,0,347,23681500000,61560,100,67303,0.07,29,0,111087,290,369198000,1838730000
1,42,0,348,23681500000,61560,100,67307,0.06,29,1,204,290,382883000,1838870000
0,42,0,347,23681400000,74911,100,67307,0.05,29,0,27923,290,273385000,1838960000
0,42,0,347,23681400000,74911,100,67308,0.05,29,0,202,290,286617000,1838960000
0,46,0,347,23681400000,74911,100,67308,0.05,29,0,199,290,300391000,1838960000
4,46,0,351,23681400000,74911,100,67308,0.05,29,4,201,290,313973000,1838940000
0,46,0,347,23681300000,92532,100,67308,0.05,29,0,111088,290,334660000,1839080000
0,46,0,347,23681300000,92532,100,67312,0.05,29,0,203,290,347852000,1839050000
0,45,0,347,23681300000,92532,100,67312,0.05,29,0,200,290,360512000,1839170000
0,45,0,347,23681200000,92532,100,67312,0.05,29,0,200,290,377556000,1839170000
0,44,0,347,23681200000,92532,100,67312,0.05,29,0,201,290,389945000,1839170000
0,44,0,347,23681200000,92532,100,67312,0.05,29,0,201,290,275588000,1839280000
0,46,0,347,23681200000,92532,100,67312,0.05,29,0,200,290,287612000,1839280000
0,46,0,347,23681100000,7204,100,67312,0.05,29,0,55645,290,304974000,1839320000
0,43,0,347,23681100000,7204,100,67314,0.15,29,0,202,290,318836000,1839440000
0,43,0,347,23681100000,7204,100,67314,0.09,29,0,200,290,331536000,1839380000
0,41,0,347,23681100000,7204,100,67314,0.06,29,0,198,290,348706000,1837240000
0,41,0,347,23681000000,7204,100,67314,0.06,29,0,198,290,362048000,1837400000
0,39,0,347,23681000000,7204,100,67314,0.09,29,0,199,290,374496000,1837530000
0,39,0,347,23681000000,7204,100,67314,0.06,29,0,197,290,387680000,1837430000
0,38,0,347,23681000000,7204,100,67314,0.06,29,0,200,290,274827000,1837530000
0,38,0,347,23681000000,7204,100,67314,0.05,29,0,196,290,287650000,1837590000
0,38,0,347,23681000000,7204,100,67314,0.02,29,0,199,290,300382000,1837580000
0,38,0,347,23681000000,7204,100,67314,0.01,29,0,199,290,316078000,1837620000
0,41,0,347,23680900000,7204,100,67314,0,29,0,199,290,330360000,1837670000
3,41,0,350,23680900000,7204,100,67314,0.07,29,3,198,290,343690000,1837670000
3,40,0,350,23680900000,7204,100,67314,0.03,29,3,199,290,356613000,1837590000
0,40,0,347,23680900000,125267,100,67314,0.01,29,0,83366,290,375170000,1837750000
0,37,0,347,23680900000,125267,100,67317,0,29,0,203,290,388953000,1837720000
0,37,0,347,23680900000,125267,100,67317,0,29,0,52134,290,274786000,1837740000
0,39,0,347,23680800000,125267,100,67317,0,29,0,202,290,291189000,1837920000
0,39,0,347,23680700000,558,100,67317,0,29,0,55643,290,308268000,1838500000
0,39,0,347,23680700000,558,100,67319,0,29,0,197,290,321411000,1838500000
0,39,0,347,23680700000,558,100,67319,0,29,0,194,290,334132000,1838620000
0,39,0,347,23680700000,558,100,67319,0,29,0,197,290,347777000,1838660000
0,39,0,347,23680700000,558,100,67319,0,29,0,197,290,361050000,1838720000
0,42,0,347,23680700000,558,100,67319,0.04,29,0,198,290,373769000,1838750000
0,42,0,347,23680600000,10896,100,67319,0.02,29,0,83363,290,268436000,1838870000
0,43,0,347,23680600000,10896,100,67322,0.01,29,0,203,290,281915000,1838870000
1,43,0,348,23680600000,10896,100,67322,0,29,1,201,290,295769000,1838960000
1,44,0,349,23680600000,10896,100,67322,0,29,1,200,291,308196000,1839110000
0,44,0,351,23680500000,79786,50,67322,0,29,0,68882,294,332171000,1839710000
0,43,0,357,23680500000,79786,50,67324,0,29,0,200,300,342724000,1839790000
0,43,0,357,23680500000,79786,50,67324,0,29,0,198,300,347775000,1842620000
0,44,0,347,23680500000,0,100,67324,0.05,29,0,387,290,353222000,1841480000
0,44,0,350,23680300000,20,0,67325,0.02,29,0,1109920,292,284254000,1841420000
0,41,0,350,23680200000,15,0,67367,0.01,29,0,885360,292,301526000,1841090000
0,41,0,349,23680200000,15,0,67424,0,29,0,1877070,291,322690000,1840960000
0,40,0,349,23680100000,14,0,67479,0,29,0,987404,291,339138000,1839600000
0,40,0,349,23680100000,14,0,67537,0.06,29,0,930722,291,357865000,1839640000
1,42,1,349,23679900000,21,0,67594,0.09,29,1,999835,291,313119000,1839260000
0,42,1,351,23679300000,15,0,67651,0.08,29,0,3437820,292,333544000,1840170000
0,39,1,351,23679100000,14,0,67786,0.1,29,0,2882520,292,373295000,1840060000
0,39,1,350,23679000000,14,0,67949,0.04,29,0,5117150,292,294994000,1839670000
0,41,1,350,23678800000,14,0,68114,0.16,29,0,2859490,292,339375000,1840260000
0,41,2,352,23678200000,15,0,68278,0.13,29,0,4900460,292,356288000,1841030000
0,45,3,353,23677600000,17,0,68525,0.08,29,0,4658590,294,308158000,1842090000
0,45,3,357,23676400000,332,0,68802,0.06,29,0,7467340,294,272844000,1843560000
0,44,3,356,23675900000,19,0,69040,0.02,29,0,7949690,294,385439000,1840360000
1,44,3,357,23675400000,31,0,69456,0.16,29,1,8310650,293,389361000,1841360000
0,47,2,359,23675100000,269,0,69885,0.31,29,0,8378200,293,354576000,1841880000
0,47,3,357,23674200000,89,0,70131,0.16,29,0,8234660,293,319787000,1843330000
1,46,3,360,23673400000,26,0,70513,0.27,29,1,8183900,295,308014000,1844670000
0,46,3,358,23672800000,40,0,70969,0.54,29,0,8265490,295,350192000,1845890000
2,50,3,361,23672200000,138,0,71431,0.23,29,2,8157090,295,269431000,1846980000
2,50,4,366,23670900000,205,0,71819,0.17,29,2,8407180,295,279166000,1848650000
1,50,4,362,23669700000,270,0,72171,0.51,29,1,8204580,293,271461000,1850170000
1,50,3,363,23669100000,100,0,72511,0.19,29,1,8158440,296,302104000,1851020000
0,48,2,364,23668700000,121,0,72918,0.24,29,0,8231390,298,273835000,1852100000
1,48,3,363,23668100000,86,0,73355,0.12,29,1,8194150,298,301691000,1853240000
3,47,2,366,23667800000,300,0,73798,0.32,29,3,8266260,297,388305000,1854710000
2,47,2,363,23667200000,214,0,74126,0.16,29,2,8206170,297,333383000,1855830000
1,48,3,366,23666500000,242,0.288184,74446,0.28,29,1,8238610,297,301941000,1857040000
0,48,3,366,23665700000,113,0,74793,0.2,29,0,8337520,295,381972000,1857990000
0,48,3,364,23665000000,85,0,75184,0.22,29,0,8121590,295,319310000,1859060000
0,48,3,366,23664400000,123,0,75660,0.15,29,0,8236510,297,361029000,1859720000
3,51,4,365,23663500000,129,0,76141,0.09,29,3,8197190,297,393074000,1861240000
2,51,4,369,23662400000,454,0.294985,76567,0.21,29,2,8412160,296,362303000,1850230000
3,50,3,370,23661500000,336,0.283286,76906,0.3,29,3,8168620,296,383232000,1851500000
1,50,3,362,23660500000,204,0,77259,0.38,29,1,8355730,293,300256000,1852830000
2,50,3,368,23659600000,151,0,77653,0.21,29,2,8247260,295,298839000,1854120000
1,50,3,367,23659000000,188,0,78083,0.26,29,1,8302420,295,361990000,1854960000
2,47,3,367,23658200000,273,0,78473,0.1,29,2,8260090,295,308806000,1856960000
3,47,4,369,23657600000,207,0,78844,0.04,29,3,8302050,294,355413000,1836580000
5,43,2,371,23657100000,139,0,79238,0.01,29,5,8194290,298,337307000,1837540000
1,43,3,371,23656500000,654,0.277778,79655,0.13,29,1,8550760,298,290017000,1838610000
4,43,3,371,23655800000,316,0,80015,0.05,29,4,8287550,295,376444000,1834110000
1,43,2,365,23655200000,261,0,80368,0.02,29,1,8318450,294,284007000,1834770000
0,41,3,364,23654500000,145,0,80724,0.01,29,0,8311220,295,375732000,1835590000
0,41,4,362,23653500000,244,0,81135,0.03,29,0,8285380,295,300243000,1836900000
1,39,3,362,23652800000,122,0.223714,81546,0.27,29,1,8322850,294,359106000,1838290000
3,39,3,366,23652000000,146,0,81993,0.21,29,3,8263560,293,345051000,1839820000
2,40,3,368,23651300000,326,0,82392,0.12,29,2,8451740,293,387758000,1840900000
2,40,4,366,23649900000,336,0,82812,0.25,29,2,8311420,293,332261000,1842570000
2,43,4,369,23648700000,350,0,83210,0.18,29,2,8298800,295,314526000,1845010000
3,43,4,373,23647500000,465,0,83582,0.21,29,3,8402660,295,278383000,1846830000
1,39,3,369,23646500000,337,0,83949,0.08,29,1,8315940,295,302125000,1847770000
2,39,3,368,23645700000,135,0,84326,0.2,29,2,8227870,295,370506000,1849010000
2,37,3,369,23645000000,178,0,84752,0.07,29,2,8380060,295,282743000,1850360000
1,37,3,369,23644300000,334,0,85184,0.19,29,1,8351490,293,360458000,1851310000
5,34,3,369,23643500000,400,0.552486,85564,0.17,29,5,8268950,294,316208000,1852590000
2,33,2,372,23642900000,860,1.57233,85926,0.06,30,2,8507060,295,342873000,1854490000
3,30,2,367,23642400000,395,0,86244,0.1,30,3,8279200,295,352671000,1856090000
2,32,2,373,23641700000,619,1.15607,86548,0.11,30,2,8521590,299,389894000,1856940000
2,35,3,379,23640800000,503,1.39276,86894,0.22,30,3,8449520,300,389016000,1858310000
1,31,3,378,23640100000,750,0,87253,0.3,30,1,8356390,300,362233000,1858710000
29,34,1,386,23639700000,438,2.1164,87600,0.19,49,29,4316540,300,321035000,1861030000
89,33,0,446,23639600000,5,0,87789,0.1,109,89,163325,300,350361000,1853470000
123,35,0,480,23639600000,4,0,87797,0.04,143,123,10286,300,364121000,1857430000
179,35,0,536,23639600000,3,0,87798,0.01,199,179,97581,300,386073000,1852140000
