HTTP_SYSTEM_ERROR,activeConnections,activeThreads,clients,cpu,deadLockThreads,fileDescriptors,free_disk_space,gc,http2xxNum,http4xxNum,http5xxNum,httpHitsRate,httpMeanTimes,httpSessions,httpSessionsMeanAge,httpSystemErrors,http_Cpu_Time_Sum,http_Durations_Sum,http_Error_Hits,http_Gobal_Hits,loadedClassesCount,runningThreads,systemLoad,threadCount,tomcatBusyThreads,tomcatBytesReceived,tomcatBytesSent,usedConnections,usedMemory,usedNonHeapMemory,usedPhysicalMemorySize,usedSwapSpaceSize
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(598-inf)\'','\'(0.5-1.5]\'','\'All\'','\'(85.5-107.5]\'','\'(27338700000-27371600000]\'','\'(-inf-0.5]\'','\'(73791.5-101320.5]\'','\'(4.5-6.5]\'','\'(196.5-430.5]\'','\'(0.5-233.5]\'','\'(397.5-inf)\'','\'(241-675.5]\'','\'(14.5-15.5]\'','\'(0.474513-0.699777]\'','\'(1-2.5]\'','\'All\'','\'(196.5-427.5]\'','\'(73795.5-101327.5]\'','\'(8079.5-8081.5]\'','\'(4.5-7.5]\'','\'(0.005-0.055]\'','\'(26.5-56.5]\'','\'(-2-0.5]\'','\'All\'','\'(4993965-7886745]\'','\'(16-21.5]\'','\'(195209000-229071000]\'','\'(60583250-61559050]\'','\'(1595765000-1746215000]\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(598-inf)\'','\'(-inf-0.5]\'','\'All\'','\'(107.5-137.5]\'','\'(27338700000-27371600000]\'','\'(-inf-0.5]\'','\'(73791.5-101320.5]\'','\'(4.5-6.5]\'','\'(196.5-430.5]\'','\'(0.5-233.5]\'','\'(73.5-130.5]\'','\'(241-675.5]\'','\'(14.5-15.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(196.5-427.5]\'','\'(73795.5-101327.5]\'','\'(8079.5-8081.5]\'','\'(4.5-7.5]\'','\'(0.205-0.375]\'','\'(26.5-56.5]\'','\'(-2-0.5]\'','\'All\'','\'(192.5-4993965]\'','\'(16-21.5]\'','\'(156884500-195209000]\'','\'(60583250-61559050]\'','\'(1595765000-1746215000]\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(3.5-5.5]\'','\'(598-inf)\'','\'(0.5-1.5]\'','\'All\'','\'(178.5-inf)\'','\'(27338700000-27371600000]\'','\'(-inf-0.5]\'','\'(73791.5-101320.5]\'','\'(4.5-6.5]\'','\'(196.5-430.5]\'','\'(0.5-233.5]\'','\'(130.5-218.5]\'','\'(241-675.5]\'','\'(14.5-15.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(196.5-427.5]\'','\'(73795.5-101327.5]\'','\'(8079.5-8081.5]\'','\'(4.5-7.5]\'','\'(0.055-0.105]\'','\'(26.5-56.5]\'','\'(2.5-4.5]\'','\'All\'','\'(4993965-7886745]\'','\'(21.5-32.5]\'','\'(156884500-195209000]\'','\'(60583250-61559050]\'','\'(1595765000-1746215000]\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(0.5-1.5]\'','\'(598-inf)\'','\'(0.5-1.5]\'','\'All\'','\'(137.5-178.5]\'','\'(27338700000-27371600000]\'','\'(-inf-0.5]\'','\'(73791.5-101320.5]\'','\'(4.5-6.5]\'','\'(196.5-430.5]\'','\'(0.5-233.5]\'','\'(397.5-inf)\'','\'(241-675.5]\'','\'(14.5-15.5]\'','\'(0.699777-1.639855]\'','\'(1-2.5]\'','\'All\'','\'(196.5-427.5]\'','\'(73795.5-101327.5]\'','\'(8079.5-8081.5]\'','\'(4.5-7.5]\'','\'(0.005-0.055]\'','\'(26.5-56.5]\'','\'(0.5-1.5]\'','\'All\'','\'(4993965-7886745]\'','\'(32.5-44.5]\'','\'(195209000-229071000]\'','\'(60583250-61559050]\'','\'(1595765000-1746215000]\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(598-inf)\'','\'(0.5-1.5]\'','\'All\'','\'(107.5-137.5]\'','\'(27338700000-27371600000]\'','\'(-inf-0.5]\'','\'(73791.5-101320.5]\'','\'(4.5-6.5]\'','\'(196.5-430.5]\'','\'(0.5-233.5]\'','\'(218.5-397.5]\'','\'(241-675.5]\'','\'(14.5-15.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(196.5-427.5]\'','\'(73795.5-101327.5]\'','\'(8079.5-8081.5]\'','\'(4.5-7.5]\'','\'(0.005-0.055]\'','\'(26.5-56.5]\'','\'(-2-0.5]\'','\'All\'','\'(192.5-4993965]\'','\'(16-21.5]\'','\'(195209000-229071000]\'','\'(60583250-61559050]\'','\'(1595765000-1746215000]\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(598-inf)\'','\'(-inf-0.5]\'','\'All\'','\'(137.5-178.5]\'','\'(27338700000-27371600000]\'','\'(-inf-0.5]\'','\'(73791.5-101320.5]\'','\'(4.5-6.5]\'','\'(196.5-430.5]\'','\'(0.5-233.5]\'','\'(397.5-inf)\'','\'(241-675.5]\'','\'(14.5-15.5]\'','\'(0.699777-1.639855]\'','\'(1-2.5]\'','\'All\'','\'(196.5-427.5]\'','\'(73795.5-101327.5]\'','\'(8079.5-8081.5]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(26.5-56.5]\'','\'(-2-0.5]\'','\'All\'','\'(192.5-4993965]\'','\'(21.5-32.5]\'','\'(156884500-195209000]\'','\'(60583250-61559050]\'','\'(1595765000-1746215000]\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(598-inf)\'','\'(-inf-0.5]\'','\'All\'','\'(107.5-137.5]\'','\'(27338700000-27371600000]\'','\'(-inf-0.5]\'','\'(73791.5-101320.5]\'','\'(4.5-6.5]\'','\'(196.5-430.5]\'','\'(0.5-233.5]\'','\'(130.5-218.5]\'','\'(241-675.5]\'','\'(14.5-15.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(196.5-427.5]\'','\'(73795.5-101327.5]\'','\'(8079.5-8081.5]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(26.5-56.5]\'','\'(-2-0.5]\'','\'All\'','\'(192.5-4993965]\'','\'(16-21.5]\'','\'(156884500-195209000]\'','\'(60583250-61559050]\'','\'(1595765000-1746215000]\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(598-inf)\'','\'(-inf-0.5]\'','\'All\'','\'(107.5-137.5]\'','\'(27338700000-27371600000]\'','\'(-inf-0.5]\'','\'(73791.5-101320.5]\'','\'(4.5-6.5]\'','\'(196.5-430.5]\'','\'(0.5-233.5]\'','\'(130.5-218.5]\'','\'(241-675.5]\'','\'(14.5-15.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(196.5-427.5]\'','\'(73795.5-101327.5]\'','\'(8079.5-8081.5]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(26.5-56.5]\'','\'(-2-0.5]\'','\'All\'','\'(192.5-4993965]\'','\'(16-21.5]\'','\'(195209000-229071000]\'','\'(60583250-61559050]\'','\'(1595765000-1746215000]\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(598-inf)\'','\'(0.5-1.5]\'','\'All\'','\'(137.5-178.5]\'','\'(27338700000-27371600000]\'','\'(-inf-0.5]\'','\'(73791.5-101320.5]\'','\'(4.5-6.5]\'','\'(196.5-430.5]\'','\'(0.5-233.5]\'','\'(397.5-inf)\'','\'(241-675.5]\'','\'(14.5-15.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(196.5-427.5]\'','\'(73795.5-101327.5]\'','\'(8079.5-8081.5]\'','\'(4.5-7.5]\'','\'(0.055-0.105]\'','\'(26.5-56.5]\'','\'(-2-0.5]\'','\'All\'','\'(4993965-7886745]\'','\'(21.5-32.5]\'','\'(156884500-195209000]\'','\'(60583250-61559050]\'','\'(1595765000-1746215000]\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(5.5-inf)\'','\'(598-inf)\'','\'(0.5-1.5]\'','\'All\'','\'(178.5-inf)\'','\'(27338700000-27371600000]\'','\'(-inf-0.5]\'','\'(73791.5-101320.5]\'','\'(4.5-6.5]\'','\'(196.5-430.5]\'','\'(334.5-393.5]\'','\'(397.5-inf)\'','\'(241-675.5]\'','\'(13.5-14.5]\'','\'(1.639855-inf)\'','\'(1-2.5]\'','\'All\'','\'(196.5-427.5]\'','\'(73795.5-101327.5]\'','\'(8079.5-8081.5]\'','\'(4.5-7.5]\'','\'(0.005-0.055]\'','\'(56.5-77.5]\'','\'(4.5-inf)\'','\'All\'','\'(9160985-inf)\'','\'(32.5-44.5]\'','\'(195209000-229071000]\'','\'(60583250-61559050]\'','\'(1595765000-1746215000]\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(5.5-inf)\'','\'(598-inf)\'','\'(0.5-1.5]\'','\'All\'','\'(178.5-inf)\'','\'(27338700000-27371600000]\'','\'(-inf-0.5]\'','\'(73791.5-101320.5]\'','\'(4.5-6.5]\'','\'(196.5-430.5]\'','\'(334.5-393.5]\'','\'(397.5-inf)\'','\'(241-675.5]\'','\'(13.5-14.5]\'','\'(1.639855-inf)\'','\'(1-2.5]\'','\'All\'','\'(196.5-427.5]\'','\'(73795.5-101327.5]\'','\'(8079.5-8081.5]\'','\'(4.5-7.5]\'','\'(0.005-0.055]\'','\'(56.5-77.5]\'','\'(4.5-inf)\'','\'All\'','\'(9160985-inf)\'','\'(32.5-44.5]\'','\'(195209000-229071000]\'','\'(60583250-61559050]\'','\'(1595765000-1746215000]\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(1.5-2.5]\'','\'(598-inf)\'','\'(0.5-1.5]\'','\'All\'','\'(137.5-178.5]\'','\'(27338700000-27371600000]\'','\'(-inf-0.5]\'','\'(73791.5-101320.5]\'','\'(4.5-6.5]\'','\'(196.5-430.5]\'','\'(233.5-334.5]\'','\'(397.5-inf)\'','\'(241-675.5]\'','\'(13.5-14.5]\'','\'(1.639855-inf)\'','\'(1-2.5]\'','\'All\'','\'(196.5-427.5]\'','\'(73795.5-101327.5]\'','\'(8079.5-8081.5]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(56.5-77.5]\'','\'(1.5-2.5]\'','\'All\'','\'(8424335-9160985]\'','\'(16-21.5]\'','\'(195209000-229071000]\'','\'(60583250-61559050]\'','\'(1595765000-1746215000]\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(0.5-1.5]\'','\'(598-inf)\'','\'(0.5-1.5]\'','\'All\'','\'(107.5-137.5]\'','\'(27338700000-27371600000]\'','\'(-inf-0.5]\'','\'(73791.5-101320.5]\'','\'(4.5-6.5]\'','\'(196.5-430.5]\'','\'(233.5-334.5]\'','\'(397.5-inf)\'','\'(241-675.5]\'','\'(13.5-14.5]\'','\'(1.639855-inf)\'','\'(1-2.5]\'','\'All\'','\'(196.5-427.5]\'','\'(73795.5-101327.5]\'','\'(8079.5-8081.5]\'','\'(4.5-7.5]\'','\'(0.375-inf)\'','\'(56.5-77.5]\'','\'(0.5-1.5]\'','\'All\'','\'(9160985-inf)\'','\'(16-21.5]\'','\'(156884500-195209000]\'','\'(60583250-61559050]\'','\'(1595765000-1746215000]\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(598-inf)\'','\'(-inf-0.5]\'','\'All\'','\'(137.5-178.5]\'','\'(27338700000-27371600000]\'','\'(-inf-0.5]\'','\'(73791.5-101320.5]\'','\'(4.5-6.5]\'','\'(196.5-430.5]\'','\'(0.5-233.5]\'','\'(218.5-397.5]\'','\'(241-675.5]\'','\'(14.5-15.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(196.5-427.5]\'','\'(73795.5-101327.5]\'','\'(8079.5-8081.5]\'','\'(4.5-7.5]\'','\'(0.105-0.205]\'','\'(56.5-77.5]\'','\'(-2-0.5]\'','\'All\'','\'(192.5-4993965]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(60583250-61559050]\'','\'(1595765000-1746215000]\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(598-inf)\'','\'(0.5-1.5]\'','\'All\'','\'(107.5-137.5]\'','\'(27338700000-27371600000]\'','\'(-inf-0.5]\'','\'(73791.5-101320.5]\'','\'(4.5-6.5]\'','\'(196.5-430.5]\'','\'(0.5-233.5]\'','\'(397.5-inf)\'','\'(241-675.5]\'','\'(14.5-15.5]\'','\'(0.264552-0.474513]\'','\'(1-2.5]\'','\'All\'','\'(196.5-427.5]\'','\'(73795.5-101327.5]\'','\'(8079.5-8081.5]\'','\'(4.5-7.5]\'','\'(0.055-0.105]\'','\'(56.5-77.5]\'','\'(0.5-1.5]\'','\'All\'','\'(4993965-7886745]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(60583250-61559050]\'','\'(1595765000-1746215000]\'','\'All\''
