沁水县,优小块,无烟煤,洗小块,化工用煤,"[10,12)","[6,8)","[0.5,0.5)","[6800,7200)",4
沁水县,优小块,无烟煤,洗小块,化工用煤,"[10,12)","[6,8)","[0.5,0.5)","[6800,7200)",4
沁水县,优小块,无烟煤,洗小块,化工用煤,"[10,12)","[6,8)","[0.5,0.5)","[6800,7200)",4
沁水县,无烟中块,无烟煤,洗中块,化工用煤,"[12,12)","[6.4,6.4)","[0.29,0.29)","[7000,7000)",4
沁水县,无烟中块,无烟煤,洗中块,化工用煤,"[12,12)","[6.4,6.4)","[0.29,0.29)","[7000,7000)",4
沁水县,无烟中块,无烟煤,洗中块,化工用煤,"[12,12)","[6.4,6.4)","[0.29,0.29)","[7000,7000)",4
沁水县,无烟中块,无烟煤,洗中块,化工用煤,"[12,12)","[6.4,6.4)","[0.29,0.29)","[7000,7000)",4
沁水县,无烟中块,无烟煤,洗中块,化工用煤,"[12,12)","[6.4,6.4)","[0.29,0.29)","[7000,7000)",4
沁水县,无烟中块,无烟煤,洗中块,化工用煤,"[12,12)","[6.4,6.4)","[0.29,0.29)","[7000,7000)",4
沁水县,无烟中块,无烟煤,洗中块,化工用煤,"[12,12)","[6.4,6.4)","[0.29,0.29)","[7000,7000)",4
沁水县,无烟中块,无烟煤,洗中块,化工用煤,"[12,12)","[6.4,6.4)","[0.29,0.29)","[7000,7000)",4
沁水县,无烟中块,无烟煤,洗中块,化工用煤,"[12,12)","[6.4,6.4)","[0.29,0.29)","[7000,7000)",4
沁水县,无烟中块,无烟煤,洗中块,化工用煤,"[12,12)","[6.4,6.4)","[0.29,0.29)","[7000,7000)",4
沁水县,无烟中块,无烟煤,洗中块,化工用煤,"[12,12)","[6.4,6.4)","[0.29,0.29)","[7000,7000)",4
沁水县,无烟中块,无烟煤,洗中块,化工用煤,"[12,12)","[6.4,6.4)","[0.29,0.29)","[7000,7000)",4
沁水县,无烟中块,无烟煤,洗中块,化工用煤,"[12,12)","[6.4,6.4)","[0.29,0.29)","[7000,7000)",4
沁水县,无烟中块,无烟煤,洗中块,化工用煤,"[12,12)","[6.4,6.4)","[0.29,0.29)","[7000,7000)",4
沁水县,无烟中块,无烟煤,洗中块,化工用煤,"[12,12)","[6.4,6.4)","[0.29,0.29)","[7000,7000)",4
沁水县,无烟中块,无烟煤,洗中块,化工用煤,"[12,12)","[6.4,6.4)","[0.29,0.29)","[7000,7000)",4
沁水县,无烟中块,无烟煤,洗中块,化工用煤,"[12,12)","[6.4,6.4)","[0.29,0.29)","[7000,7000)",4
沁水县,优小块,无烟煤,洗小块,化工用煤,"[10,12)","[6,8)","[0.5,0.5)","[6800,7200)",5
沁水县,优小块,无烟煤,洗小块,化工用煤,"[10,12)","[6,8)","[0.5,0.5)","[6800,7200)",5
沁水县,优小块,无烟煤,洗小块,化工用煤,"[10,12)","[6,8)","[0.5,0.5)","[6800,7200)",5
沁水县,优小块,无烟煤,洗小块,化工用煤,"[10,12)","[6,8)","[0.5,0.5)","[6800,7200)",5
