HTTP_SYSTEM_ERROR,activeThreads,clients,cpu,fileDescriptors,free_disk_space,gc,http2xxNum,http4xxNum,http5xxNum,httpHitsRate,httpMeanTimes,httpSessions,httpSessionsMeanAge,httpSystemErrors,http_Cpu_Time_Sum,http_Error_Hits,http_Gobal_Hits,loadedClassesCount,runningThreads,systemLoad,threadCount,tomcatBusyThreads,tomcatBytesSent,usedConnections,usedMemory,usedNonHeapMemory,usedPhysicalMemorySize
4,0,0,2,62,24255300000,0,37561,8,4252,245,16,1012,16,0,3,3917,37569,8272,7,1.75,28,0,4217820,5,108717000,60010300,1483730000
4,0,2,0,61,24255200000,0,37806,8,4252,45,16,975,17,0,3,3919,37814,8272,7,0.64,28,0,1612960,5,90679100,59991100,1483620000
4,0,0,0,62,24255100000,0,37851,8,4252,16,31,925,16,0,3,3916,37859,8272,7,0.24,28,0,620094,5,104176000,59991100,1483820000
4,0,0,2,61,24254800000,0,37867,8,4252,91,21,913,17,0,3,3917,37875,8272,7,0.09,28,0,1978890,5,96289300,60180400,1484180000
4,0,3,0,61,24254800000,0,37958,8,4252,0,21,895,17,0,3,3916,37966,8272,7,0.03,28,0,196,5,102190000,60180400,1484190000
4,0,5,0,63,24254500000,0,37958,8,4252,24,50,888,18,0,3,3916,37966,8272,7,0.05,28,0,919338,5,100499000,60180400,1487180000
4,0,5,2,63,24253900000,0,37982,8,4252,185,16,891,17,0,3,3904,37990,8272,7,0.18,28,0,4109600,5,103225000,60180400,1487940000
4,0,9,2,66,24253500000,0,38167,8,4252,272,23,889,17,0,3,3900,38175,8272,7,0.18,28,0,5318050,5,97106600,60180800,1488520000
4,0,6,2,67,24252900000,0,38439,8,4252,261,77,862,16,0,3,3898,38447,8272,7,0.32,28,0,7178850,6,91316200,60182300,1489130000
4,0,6,3,65,24252300000,0,38700,8,4252,308,165,873,16,0,3,3907,38708,8272,7,0.12,28,0,8079430,6,115301000,60182300,1489750000
4,0,3,2,64,24252000000,0,39008,8,4252,343,15,832,16,0,3,3908,39016,8272,7,0.04,28,0,5580440,6,119727000,60182300,1490240000
4,0,2,2,62,24251800000,0,39351,8,4252,232,83,816,16,0,3,3908,39359,8272,7,0.09,28,0,7384250,5,109248000,60182300,1492590000
4,0,1,1,62,24251600000,0,39583,8,4252,161,14,796,16,0,3,3902,39591,8272,7,0.03,28,0,2810680,5,118746000,60182300,1492910000
4,0,0,1,62,24251500000,0,39744,8,4252,103,18,771,16,0,3,3902,39752,8272,7,0.01,28,0,1666560,5,112526000,60182300,1492990000
4,0,0,0,61,24251500000,0,39847,8,4252,47,18,733,16,0,3,3901,39855,8272,7,0,28,0,648245,5,93033400,60182300,1492990000
4,0,3,0,61,24251500000,0,39894,8,4252,0,18,699,17,0,3,3902,39902,8272,7,0,28,0,190,5,98653700,60182300,1492960000
4,0,7,0,65,24251200000,0,39894,8,4252,25,41,707,17,0,3,3902,39902,8272,7,0,28,0,982603,6,101463000,60189100,1493250000
4,1,6,2,67,24250400000,0,39919,8,4252,183,43,683,15,0,3,3905,39927,8272,7,0.05,28,1,4413490,6,93286600,60189100,1494040000
4,0,4,3,66,24249800000,0,40102,8,4252,355,30,721,15,0,3,3895,40110,8272,7,0.11,28,0,6536350,6,117144000,60189100,1494940000
4,0,8,2,65,24249500000,0,40457,8,4252,289,27,737,15,0,3,3878,40465,8272,7,0.12,28,0,6598920,6,88845200,60195400,1496020000
4,0,11,2,67,24249000000,0,40746,8,4252,198,80,774,15,0,3,3871,40754,8272,7,0.16,28,0,7850800,6,95017200,60195400,1499420000
4,0,9,4,69,24248000000,0,40944,8,4252,401,63,777,14,0,3,3877,40952,8272,7,0.1,28,0,8249010,6,86020000,60199300,1500550000
4,1,8,4,65,24247300000,0,41345,8,4252,462,43,824,14,0,3,3875,41353,8272,7,0.07,28,1,8154400,6,101946000,60240000,1501390000
4,0,8,3,65,24247000000,0,41807,8,4252,340,124,837,14,0,3,3877,41815,8272,7,0.37,28,0,8383560,5,71268900,60253200,1503850000
4,1,7,3,69,24246500000,0,42147,8,4252,329,93,843,14,0,3,3874,42155,8272,7,0.25,28,1,8370170,5,78461000,60302500,1505060000
4,0,10,3,62,24246100000,0,42476,8,4252,394,20,822,14,0,3,3875,42484,8272,7,0.13,28,0,7704610,5,98826100,60307700,1506550000
4,0,12,3,67,24245500000,0,42870,8,4252,396,23,796,13,0,3,3878,42878,8272,7,0.3,28,0,6913180,5,85949700,60358000,1507320000
4,0,8,6,69,24244200000,0,43266,8,4252,437,79,868,11,0,3,3886,43274,8272,7,0.3,28,0,8413010,5,84437200,60373100,1508810000
4,0,8,5,66,24242900000,0,43703,8,4252,403,114,937,11,0,3,3904,43711,8272,7,0.15,28,0,8247840,5,89708300,60397500,1510080000
4,1,4,3,67,24242100000,0,44106,8,4252,327,73,970,11,0,3,3895,44114,8272,7,0.16,28,1,8217260,5,80795100,60412600,1511020000
4,0,6,2,64,24241800000,0,44433,8,4252,352,45,975,11,0,3,3902,44441,8272,7,0.2,28,0,7990690,5,83756000,60415900,1511500000
