HTTP_SYSTEM_ERROR,activeConnections,activeThreads,clients,cpu,fileDescriptors,free_disk_space,http2xxNum,http4xxNum,http5xxNum,httpHitsRate,httpMeanTimes,httpSessions,httpSessionsMeanAge,httpSystemErrors,http_Cpu_Time_Sum,http_Durations_Sum,http_Error_Hits,http_Gobal_Hits,loadedClassesCount,runningThreads,systemLoad,threadCount,tomcatBusyThreads,tomcatBytesSent,usedConnections,usedMemory,usedNonHeapMemory,usedPhysicalMemorySize
6,0,0,0,0,331,25092000000,95212,7,14061,0,68,4,22,0,2,0,13460,95219,8831,7,0,31,0,192,274,373099000,71341400,1807030000
6,0,0,0,0,331,25092000000,95212,7,14061,0,68,3,21,0,2,0,13460,95219,8831,7,0,31,0,191,274,377454000,71341400,1807010000
6,0,0,0,0,331,25092000000,95212,7,14061,0,68,3,22,0,2,0,13460,95219,8831,7,0,31,0,191,274,382117000,71341400,1807140000
6,0,0,0,0,331,25092000000,95212,7,14061,0,68,3,23,0,2,0,13460,95219,8831,7,0,31,0,192,274,387212000,71341400,1807140000
6,0,0,0,0,331,25092000000,95212,7,14061,0,68,3,24,0,2,0,13460,95219,8831,7,0,31,0,192,274,392531000,71341400,1807200000
6,0,0,0,0,331,25092000000,95212,7,14061,0,68,2,22,0,2,0,13460,95219,8831,7,0,31,0,190,274,396879000,71341400,1807230000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,2,23,0,2,0,13460,95219,8831,7,0,31,0,191,274,402323000,71341400,1807370000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,2,24,0,2,0,13460,95219,8831,7,0,31,0,191,274,406679000,71341400,1807370000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,2,25,0,2,0,13460,95219,8831,7,0,31,0,192,274,411025000,71341400,1807370000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,1,21,0,2,0,13460,95219,8831,7,0,31,0,191,274,416344000,71341400,1807410000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,1,22,0,2,0,13460,95219,8831,7,0,31,0,191,274,421788000,71341400,1807410000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,1,23,0,2,0,13460,95219,8831,7,0,31,0,190,274,426126000,71341400,1807520000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,1,24,0,2,0,13460,95219,8831,7,0,31,0,192,274,430472000,71341400,1807520000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,1,25,0,2,0,13460,95219,8831,7,0,31,0,192,274,434818000,71341400,1807500000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,1,26,0,2,0,13460,95219,8831,7,0,31,0,192,274,440226000,71341400,1807490000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,1,27,0,2,0,13460,95219,8831,7,0,31,0,191,274,445536000,71341400,1807480000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,1,28,0,2,0,13460,95219,8831,7,0,31,0,190,274,328113000,71341400,1807890000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,1,29,0,2,0,13460,95219,8831,7,0,31,0,191,274,332763000,71341400,1808250000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,1,30,0,2,0,13460,95219,8831,7,0,31,0,192,274,337395000,71341400,1808350000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,0,-1,0,2,0,13460,95219,8831,7,0,31,0,192,274,342046000,71341400,1808350000
6,0,0,0,0,335,25091900000,95212,7,14061,0,68,1,0,0,2,0,13460,95219,8831,7,0.11,31,0,2700130,274,374337000,71342300,1808410000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,1,1,0,2,0,13460,95219,8831,7,0.04,31,0,198,274,378962000,71342300,1808450000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,1,2,0,2,0,13460,95219,8831,7,0.01,31,0,193,274,383583000,71342300,1808400000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,1,3,0,2,0,13460,95219,8831,7,0.01,31,0,192,274,388218000,71342300,1808370000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,1,4,0,2,0,13460,95219,8831,7,0,31,0,193,274,393193000,71342300,1808440000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,1,5,0,2,0,13460,95219,8831,7,0,31,0,192,274,398632000,71342300,1808570000
6,0,0,0,0,331,25091900000,95212,7,14061,0,68,1,6,0,2,0,13460,95219,8831,7,0,31,0,192,274,403249000,71342300,1808970000
6,0,0,2,0,335,25091700000,95212,7,14061,20,46,21,0,0,2,0,13460,95219,8831,7,0,31,0,702577,277,328922000,71345700,1809080000
6,0,0,2,1,336,25091400000,95232,7,14061,113,16,31,1,0,2,0,13463,95239,8831,7,0,31,0,2328180,277,391928000,71345700,1809500000
6,0,2,3,1,336,25091300000,95345,7,14061,118,44,48,1,0,2,0,13457,95352,8830,7,0.15,31,2,2743570,277,181437000,71345700,1810500000
6,0,0,5,1,335,25090800000,95463,7,14061,181,25,81,1,0,2,0,13458,95470,8830,7,0.2,31,0,4740930,276,294590000,71345700,1811580000
6,0,1,9,2,342,25090100000,95644,7,14061,282,27,130,1,0,2,0,13411,95651,8830,7,0.48,31,1,5874610,280,224252000,71354200,1812840000
6,1,1,11,2,344,25089200000,95926,7,14061,372,95,186,2,0.268817,2,0,13412,95933,8830,7,0.18,31,1,8370260,280,306092000,71354200,1814410000
6,0,1,11,2,343,25088600000,96297,8,14061,423,56,231,2,0,2,0,13412,96305,8830,7,0.06,31,1,8311930,280,216337000,71354200,1815520000
6,0,1,8,3,344,25087900000,96720,8,14061,340,210,291,3,0,2,0,13420,96728,8831,7,0.06,31,1,8328680,280,207003000,71357200,1816700000
6,0,1,8,1,343,25087600000,97060,8,14061,308,101,315,3,0,2,0,13422,97068,8831,7,0.02,31,1,8507400,280,287069000,71357200,1817410000
6,0,0,8,2,335,25087200000,97368,8,14061,421,17,340,4,0.23753,2,0,13423,97376,8831,7,0.17,31,0,8049150,276,258590000,71357200,1818430000
6,0,1,10,3,340,25086500000,97788,9,14061,449,16,390,4,0,2,0,13445,97797,8831,7,0.25,31,1,7646630,278,199500000,71357200,1819760000
6,0,0,6,3,338,25085500000,98237,9,14061,427,37,473,4,0,2,0,13458,98246,8831,7,0.14,31,0,7852680,278,270820000,71357200,1821320000
6,0,1,9,3,342,25084200000,98664,9,14061,331,35,565,5,0,2,0,13458,98673,8831,7,0.14,31,1,7077880,278,288845000,71357200,1822920000
6,0,0,8,2,339,25083500000,98995,9,14061,341,76,615,5,0,2,0,13456,99004,8831,7,0.05,31,0,8295580,278,209462000,71357200,1823930000
6,0,0,4,2,336,25083100000,99336,9,14061,383,16,633,6,0,2,0,13445,99345,8831,8,0.17,31,0,6893810,278,293595000,71357200,1824890000
6,0,0,8,1,343,25082600000,99719,9,14061,205,76,668,7,0,2,0,13458,99728,8831,7,0.17,31,0,6854300,279,290478000,71357200,1825850000
6,0,0,9,2,341,25081800000,99924,9,14061,421,38,735,7,0,2,0,13440,99933,8831,7,0.14,31,0,8035930,279,253864000,71357200,1827210000
6,0,0,5,3,337,25081100000,100345,9,14061,424,15,782,7,0,2,0,13432,100354,8831,7,0.14,31,0,7564990,279,201046000,71358800,1828450000
6,0,1,6,1,337,25080800000,100769,9,14061,223,77,808,8,0,2,0,13453,100778,8831,7,0.25,31,1,7708720,277,284028000,71358800,1829150000
6,0,0,4,2,336,25080400000,100992,9,14061,316,13,830,9,0,2,0,13459,101001,8831,7,0.09,31,0,6512130,276,250501000,71358800,1829930000
6,0,0,4,1,337,25080200000,101308,9,14061,228,12,846,10,0,2,0,13447,101317,8831,7,0.03,31,0,4224400,277,309086000,71358800,1830550000
6,0,0,2,1,336,25080000000,101536,9,14061,206,11,862,10,0,2,0,13447,101545,8831,7,0.15,31,0,3527140,277,237275000,71358800,1831090000
6,0,0,2,1,334,25079700000,101742,9,14061,114,15,889,11,0,2,0,13444,101751,8831,7,0.06,31,0,2226730,276,228954000,71358800,1831570000
6,0,0,0,0,333,25079600000,101856,9,14061,90,12,893,12,0,2,0,13449,101865,8831,7,0.16,31,0,1476170,276,251951000,71358800,1831890000
6,0,0,4,0,342,25079200000,101946,9,14061,32,88,924,13,0,2,0,13449,101955,8831,7,0.06,31,0,1282810,281,224295000,71358800,1832160000
6,0,0,4,1,342,25078700000,101978,9,14061,215,38,952,13,0,2,0,13453,101987,8831,7,0.16,31,0,4486060,281,222080000,71358800,1832900000
6,0,0,2,1,340,25078500000,102193,9,14061,206,16,967,14,0,2,0,13399,102202,8831,7,0.06,31,0,3517120,281,274821000,71358800,1833320000
6,0,0,1,0,336,25078400000,102399,9,14061,98,16,975,15,0,2,0,13398,102408,8831,7,0.02,31,0,3141340,278,304308000,71358800,1833610000
6,0,0,0,0,334,25078300000,102497,9,14061,45,13,979,16,0,2,0,13392,102506,8831,7,0.01,31,0,802032,277,197157000,71358800,1833630000
6,0,0,1,0,334,25078200000,102542,9,14061,11,18,990,17,0,2,0,13390,102551,8831,7,0,31,0,462058,276,236799000,71358800,1834080000
6,0,0,0,0,332,25078100000,102553,9,14061,45,13,994,18,0,2,0,13392,102562,8831,7,0,31,0,873795,275,260959000,71358800,1834330000
6,0,0,1,0,333,25078000000,102598,9,14061,11,42,975,18,0,2,0,13393,102607,8831,7,0,31,0,462057,275,300587000,71358800,1834330000
6,0,0,4,1,339,25077600000,102609,9,14061,82,18,1001,18,0,2,0,13394,102618,8831,7,0,31,0,2052950,279,271143000,71358800,1834860000
6,0,0,2,1,338,25077200000,102691,9,14061,199,12,997,19,0,2,0,13399,102700,8831,7,0.11,31,0,3911840,279,245627000,71358800,1835500000
6,0,0,0,0,336,25077100000,102890,9,14061,90,13,969,19,0,2,0,13408,102899,8831,7,0.04,31,0,1370310,279,274181000,71358800,1835740000
6,0,0,3,0,339,25076800000,102980,9,14061,27,110,923,19,0,2,0,13414,102989,8831,7,0.01,31,0,1013150,279,228899000,71358800,1835860000
6,0,0,2,1,338,25076400000,103007,9,14061,156,18,897,19,0,2,0,13396,103016,8831,7,0.08,31,0,3264540,279,320009000,71358800,1836500000
6,0,0,0,0,336,25076300000,103163,9,14061,90,14,841,19,0,2,0,13403,103172,8831,7,0.12,31,0,1367310,279,219854000,71358800,1836660000
6,0,0,2,0,336,25076200000,103253,9,14061,20,23,836,19,0,2,0,13393,103262,8831,7,0.05,31,0,692503,277,276611000,71358800,1836860000
6,0,0,0,1,333,25075900000,103273,9,14061,89,14,820,19,0,2,0,13395,103282,8831,7,0.02,31,0,1934670,276,209601000,71358800,1837290000
6,0,0,3,0,338,25075600000,103362,9,14061,29,108,821,19,0,2,0,13396,103371,8831,7,0.01,31,0,1033610,278,290772000,71358800,1837690000
6,0,0,1,1,336,25075200000,103391,9,14061,139,31,744,19,0,2,0,13363,103400,8831,7,0,31,0,2997890,278,250667000,71358800,1838170000
6,0,0,0,0,335,25075200000,103530,9,14061,46,13,684,18,0,2,0,13361,103539,8831,7,0,31,0,698160,278,268546000,71358800,1838290000
6,0,0,1,0,334,25075000000,103576,9,14061,11,47,600,17,0,2,0,13362,103585,8831,7,0,31,0,462057,276,307754000,71358800,1838360000
6,0,0,3,1,336,25074800000,103587,9,14061,73,17,606,17,0,2,0,13364,103596,8831,7,0,31,0,1724710,277,257201000,71358800,1838690000
6,0,0,3,1,336,25074400000,103660,9,14061,171,14,606,18,0,2,0,13363,103669,8831,7,0.07,31,0,3698170,277,204046000,71358800,1839170000
6,0,0,4,1,338,25074200000,103831,9,14061,174,22,553,16,0,2,0,13368,103840,8831,7,0.12,31,0,4051040,277,274352000,71358800,1839620000
6,0,0,0,1,334,25073900000,104005,9,14061,171,20,515,15,0,2,0,13374,104014,8831,7,0.04,31,0,4328300,277,214445000,71358800,1839970000
6,0,0,3,0,338,25073600000,104176,9,14061,28,43,523,15,0,2,0,13385,104185,8831,7,0.02,31,0,1134190,279,302569000,71358800,1840230000
6,0,0,7,1,341,25072900000,104204,9,14061,179,29,536,14,0,2,0,13388,104213,8831,7,0.12,31,0,4366360,279,218770000,71358800,1841290000
6,0,0,9,2,341,25072000000,104383,9,14061,383,37,583,13,0,2,0,13394,104392,8831,7,0.38,31,0,7358390,279,309176000,71358800,1842800000
6,0,1,13,2,346,25071300000,104766,9,14061,313,207,605,12,0,2,0,13399,104775,8831,7,0.14,31,1,8507300,280,215277000,71358800,1843830000
6,0,2,12,2,347,25070600000,105079,9,14061,328,218,652,12,0,2,0,13394,105088,8831,7,0.05,31,2,8305630,280,272201000,71358800,1845010000
6,0,0,9,2,343,25070200000,105407,9,14061,362,126,652,12,0.276243,2,0,13412,105416,8831,7,0.08,31,0,8383430,280,244428000,71358800,1845520000
6,0,0,9,2,339,25069900000,105769,9,14062,399,57,676,12,0,2,0,13419,105778,8831,7,0.03,31,0,8409480,278,213886000,71361000,1846170000
6,0,1,9,2,340,25069600000,106168,9,14062,334,98,640,11,0,2,0,13412,106177,8831,7,0.01,31,1,8292160,278,297959000,71362200,1846770000
6,0,0,8,2,337,25069200000,106502,9,14062,427,32,661,11,0,2,0,13415,106511,8831,7,0.16,31,0,7854410,277,275945000,71362200,1847440000
6,0,0,9,3,340,25068200000,106929,9,14062,428,16,718,11,0,2,0,13411,106938,8831,7,0.3,31,0,7964990,278,311703000,71362200,1848710000
6,0,0,11,4,340,25067100000,107357,9,14062,434,35,800,10,0,2,0,13386,107366,8831,7,0.43,31,0,8383360,278,270859000,71430600,1850340000
6,0,0,9,4,340,25065900000,107791,9,14062,449,57,879,10,0,2,0,13393,107800,8831,7,0.16,31,0,8282100,278,249154000,71430600,1852010000
6,0,19,19,2,359,25065100000,108240,9,14062,319,42,912,10,0,2,0,13391,108249,8833,7,0.16,41,19,6891610,283,207712000,71436800,1853950000
6,0,35,29,0,375,25065100000,108559,9,14062,5,31904,913,11,0,2,0,13397,108568,8833,7,0.06,57,35,84173,283,229691000,71436800,1855650000
6,0,48,39,0,388,25065000000,108564,9,14062,20,56997,900,12,0,2,0,13397,108573,8833,7,0.02,70,48,332230,283,252948000,71436800,1857430000
6,0,65,49,0,405,25064900000,108584,9,14062,16,13221,853,12,0,2,0,13394,108593,8833,7,0.01,87,65,284122,283,276248000,71436800,1860230000
6,0,77,59,0,417,25064800000,108600,9,14062,18,56480,847,13,0,2,0,13391,108609,8833,7,0,99,77,452697,283,298875000,71436800,1862300000
6,0,94,69,0,434,25064700000,108618,9,14062,19,63418,843,14,0,2,0,13387,108627,8833,7,0,116,94,471837,283,320649000,71436800,1841200000
6,0,103,79,0,444,25064700000,108637,9,14062,18,89445,798,14,5.55556,2,0,13387,108646,8833,7,0,126,104,271650,283,220697000,71436800,1842560000
6,0,122,89,0,462,25064600000,108655,9,14063,19,64316,795,15,5.26316,2,0,13390,108664,8833,7,0,144,122,544627,283,245870000,71436800,1845080000
6,0,136,99,0,476,25064400000,108674,9,14064,16,84646,794,16,0,2,0,13394,108683,8833,7,0.08,158,136,243303,283,273032000,71444400,1847160000
6,0,152,109,0,492,25064400000,108690,9,14064,16,122359,764,16,6.25,2,0,13395,108699,8833,7,0.06,174,152,280908,283,296073000,71444400,1849340000
6,0,163,119,0,508,25064300000,108706,9,14065,20,42626,765,17,10,2,0,13397,108715,8833,7,0.02,185,163,471337,283,320776000,71444400,1851750000
6,0,174,129,1,515,25064200000,108726,9,14067,21,125704,720,17,9.52381,2,0,13399,108735,8833,7,0.01,197,175,378764,283,217312000,71444400,1856110000
6,0,9,139,2,349,25061400000,108747,9,14069,235,218893,722,18,77.0213,2,0,13409,108756,8833,7,0.57,203,9,5062570,283,271574000,71444400,1860850000
6,0,25,149,0,367,25061300000,108982,9,14250,18,8205,721,19,0,2,0,13604,108991,8833,7,0.84,61,25,494443,283,294547000,71444400,1843850000
6,0,40,159,0,387,25061200000,109000,9,14250,14,9854,706,20,0,2,0,13602,109009,8833,7,0.69,69,40,338822,283,314515000,71444400,1841220000
6,0,61,169,0,401,25061100000,109014,9,14250,19,9394,676,20,0,2,0,13604,109023,8833,7,0.28,83,61,371832,283,337390000,71444400,1841470000
6,0,76,169,0,416,25061000000,109033,9,14250,21,10432,668,21,0,2,0,13604,109042,8833,7,0.1,98,76,512877,283,236443000,71460000,1843140000
6,0,88,179,0,430,25060900000,109054,9,14250,24,8564,643,22,0,2,0,13597,109063,8833,7,0.04,111,88,586441,283,260427000,71460000,1845340000
6,0,98,189,0,446,25060800000,109078,9,14250,26,9280,641,23,0,2,0,13597,109087,8833,7,0.01,128,98,728010,283,286295000,71460000,1847910000
6,0,120,199,0,460,25060700000,109104,9,14250,19,6030,599,23,0,2,0,13601,109113,8833,7,0.01,142,120,334952,283,311858000,71461200,1852080000
6,0,122,200,0,462,25060700000,109123,9,14250,34,9471,534,23,0,2,0,13599,109132,8833,7,0,144,122,715425,283,334472000,71461200,1852500000
6,0,113,200,0,458,25060700000,109157,9,14250,31,22335,488,24,0,2,0,13599,109166,8833,7,0,144,113,764273,283,232211000,71461200,1852660000
6,0,113,200,0,459,25060600000,109188,9,14250,29,9298,423,23,0,2,0,13590,109197,8833,7,0,144,113,884748,283,256700000,71461200,1852720000
6,0,9,200,1,349,25059000000,109217,9,14250,145,343096,406,24,83.4483,2,0,13594,109226,8833,7,0,144,9,2802740,283,325641000,71461200,1855400000
6,0,9,200,1,349,25058500000,109362,9,14371,79,3732,385,24,48.1013,2,0,13722,109371,8833,7,0,90,9,1652180,283,262027000,71461800,1850490000
6,0,8,200,0,349,25058500000,109441,9,14409,29,12419,366,25,0,2,0,13762,109450,8833,7,0,57,8,714784,283,286416000,71469400,1843150000
6,0,6,200,0,349,25058500000,109470,9,14409,33,11053,344,25,0,2,0,13753,109479,8833,7,0,51,6,706765,283,309708000,71469400,1841330000
6,0,12,200,0,352,25058400000,109503,9,14409,28,14753,290,25,0,2,0,13754,109512,8833,7,0,51,12,837791,283,327652000,71469400,1841490000
6,0,8,200,0,349,25058400000,109531,9,14409,29,16379,213,25,0,2,0,13750,109540,8833,7,0,51,8,652075,283,221828000,71469400,1841560000
6,0,7,200,0,349,25058400000,109560,9,14409,33,12228,135,23,0,2,0,13750,109569,8833,7,0.06,51,7,734879,283,240365000,71469400,1842240000
6,0,13,200,0,353,25058400000,109593,9,14409,28,14086,58,15,0,2,0,13747,109602,8833,7,0.02,51,13,459773,283,258351000,71469400,1842280000
6,0,8,200,0,349,25058300000,109621,9,14409,29,19740,53,12,0,2,0,13749,109630,8833,7,0.11,50,8,603870,283,282925000,71469400,1842040000
6,0,3,200,0,350,25058300000,109650,9,14409,33,17792,54,11,3.0303,2,0,13753,109659,8833,7,0.04,50,4,708619,283,304833000,71469400,1842220000
6,0,1,200,0,348,25058300000,109683,9,14410,28,11879,55,12,0,2,0,13763,109692,8833,7,0.01,48,1,706601,283,325214000,71469400,1841980000
6,0,9,200,0,349,25058200000,109711,9,14410,29,9200,59,12,0,2,0,13766,109720,8833,7,0.01,44,9,604835,283,221886000,71469400,1841180000
6,0,7,200,0,348,25057900000,109740,9,14410,57,5579,61,12,40.3509,2,0,13765,109749,8833,7,0,44,7,878023,283,272010000,71469400,1841660000
6,0,9,200,0,349,25057700000,109797,9,14433,60,4566,61,13,40,2,0,13783,109806,8833,7,0.07,44,9,858650,283,317870000,71469400,1842110000
6,0,1,200,0,349,25057600000,109857,9,14457,35,13114,61,14,0,2,0,13812,109866,8833,7,0.03,44,1,740673,283,336198000,71469400,1842140000
6,0,3,200,0,349,25057600000,109892,9,14457,28,6972,58,15,0,2,0,13815,109901,8833,7,0.11,43,3,460393,283,225197000,71469400,1841910000
6,0,2,200,0,349,25057600000,109920,9,14457,28,8423,58,15,0,2,0,13818,109929,8833,7,0.04,43,2,446773,283,244378000,71469400,1842140000
6,0,8,200,0,349,25057500000,109948,9,14457,28,11454,65,14,0,2,0,13820,109957,8833,7,0.02,42,8,475397,283,271574000,71469400,1842070000
6,0,5,200,0,349,25057500000,109976,9,14457,31,12471,67,14,0,2,0,13824,109985,8833,7,0.01,42,5,474141,283,292559000,71469400,1842100000
6,0,2,200,0,348,25057500000,110007,9,14457,30,16727,71,14,0,2,0,13826,110016,8833,7,0,42,2,410178,283,317452000,71469400,1842290000
6,0,11,200,0,352,25057500000,110037,9,14457,29,9241,70,14,0,2,0,13829,110046,8833,7,0.16,42,11,411306,283,336802000,71469400,1842290000
6,0,5,200,0,349,25057400000,110066,9,14457,31,25885,69,15,0,2,0,13822,110075,8833,7,0.09,42,5,543244,283,228997000,71469400,1842460000
6,0,8,200,0,351,25057400000,110097,9,14457,30,10573,69,15,0,2,0,13823,110106,8833,7,0.06,42,8,616594,283,247931000,71469400,1842660000
6,0,9,200,0,349,25057200000,110127,9,14457,48,12962,66,16,39.5833,2,0,13824,110136,8833,7,0.34,42,9,675244,283,286372000,71469400,1842810000
6,0,4,200,0,348,25056800000,110175,9,14476,62,6079,66,16,53.2258,2,0,13830,110184,8833,7,0.82,42,4,796429,283,347030000,71469400,1843250000
6,0,2,200,0,349,25056700000,110237,9,14509,38,6550,65,16,18.4211,2,0,13849,110246,8833,7,0.97,42,2,572574,283,249617000,71469400,1843410000
6,0,10,200,0,351,25056600000,110275,9,14516,19,10098,67,15,0,2,0,13856,110284,8833,7,0.99,42,10,291077,283,273439000,71475100,1843590000
6,0,11,200,0,353,25056600000,110294,9,14516,27,13389,69,15,0,2,0,13858,110303,8833,7,0.55,42,11,377222,283,292129000,71475100,1843800000
6,0,16,200,0,356,25056600000,110321,9,14516,16,18321,74,14,0,2,0,13860,110330,8833,7,0.3,42,16,269246,283,316765000,71475100,1843940000
6,0,20,200,0,360,25056500000,110337,9,14516,19,16624,74,15,0,2,0,13856,110346,8833,7,0.49,42,20,263663,283,336419000,71475100,1844120000
6,0,18,200,0,361,25056500000,110356,9,14516,24,23999,72,15,0,2,0,13855,110365,8833,7,0.82,45,18,412451,283,229723000,71475100,1844510000
6,0,24,200,0,364,25056400000,110380,9,14516,19,24662,71,14,0,2,0,13856,110389,8833,7,0.96,46,24,275640,283,251345000,71475100,1844700000
6,0,21,200,0,361,25056400000,110399,9,14516,20,75906,68,14,0,2,0,13857,110408,8833,7,1.02,47,21,336842,283,270821000,71475100,1844900000
6,0,19,200,0,360,25056400000,110419,9,14516,27,37607,67,13,0,2,0,13860,110428,8833,7,1,47,19,465728,283,290737000,71475100,1845130000
6,0,23,200,0,363,25056300000,110446,9,14516,17,34841,66,14,0,2,0,13860,110455,8833,7,0.89,47,23,278135,283,308803000,71475100,1845230000
6,0,8,200,0,349,25055900000,110463,9,14516,57,67862,64,14,66.6667,2,0,13857,110472,8833,7,0.99,49,8,865350,283,248357000,71478000,1845900000
6,0,2,200,0,348,25055300000,110520,9,14554,73,5917,74,13,56.1644,2,0,13900,110529,8833,7,1.09,49,2,1022750,283,328898000,71478000,1847060000
6,0,6,200,0,349,25055300000,110593,9,14595,31,8640,85,12,0,2,0,13939,110602,8833,7,0.74,49,6,481265,283,233703000,71478000,1846760000
6,0,11,200,0,351,25055200000,110624,9,14595,21,12859,88,13,0,2,0,13935,110633,8833,7,0.34,49,11,338549,283,256638000,71478000,1846820000
6,0,11,200,0,351,25055200000,110645,9,14595,25,18952,84,12,0,2,0,13940,110654,8833,7,0.19,49,11,404436,283,277562000,71478000,1846790000
6,0,6,200,0,351,25055200000,110670,9,14595,29,15926,82,12,0,2,0,13945,110679,8833,7,0.14,48,6,457109,283,295491000,71478000,1846870000
6,0,11,200,0,353,25055100000,110699,9,14595,22,20269,80,12,0,2,0,13949,110708,8833,7,0.08,47,11,314671,283,313594000,71478000,1846820000
6,0,9,200,0,351,25055100000,110721,9,14595,22,13065,80,13,0,2,0,13950,110730,8833,7,0.06,47,9,297012,283,333058000,71478000,1847050000
6,0,4,200,0,351,25055100000,110743,9,14595,29,15518,80,13,0,2,0,13955,110752,8833,7,0.15,47,4,436875,283,227371000,71478700,1846950000
6,0,11,200,0,352,25055000000,110772,9,14595,21,15051,80,14,0,2,0,13961,110781,8833,7,0.09,47,11,262087,283,245274000,71478700,1847010000
6,0,9,200,0,351,25055000000,110793,9,14595,23,16377,83,15,0,2,0,13963,110802,8833,7,0.06,47,9,321425,283,271838000,71478700,1847070000
6,0,2,200,0,348,25054800000,110816,9,14595,43,10678,88,15,39.5349,2,0,13964,110825,8833,7,0.06,46,2,601617,283,321422000,71478700,1847360000
6,0,9,200,0,351,25054400000,110859,9,14612,58,3206,90,13,44.8276,2,0,13975,110868,8833,7,0.05,46,9,775792,283,253891000,71478700,1847910000
6,0,7,200,0,349,25054100000,110917,9,14638,61,26568,87,13,42.623,2,0,14005,110926,8833,7,0.05,46,8,840539,283,306463000,71478700,1843900000
6,0,2,200,0,349,25054000000,110978,9,14664,32,8370,86,13,18.75,2,0,14034,110987,8833,7,0.05,46,2,696443,283,338013000,71478700,1843920000
6,0,12,200,0,352,25054000000,111010,9,14670,29,5861,90,12,0,2,0,14032,111019,8833,7,0.02,43,12,476474,283,231235000,71478700,1843600000
6,0,17,200,0,358,25053900000,111039,9,14670,25,14926,97,12,0,2,0,14033,111048,8833,7,0.01,43,17,365448,283,258549000,71478700,1843740000
6,0,23,200,0,363,25053900000,111064,9,14670,21,13963,99,13,0,2,0,14029,111073,8833,7,0,45,23,351526,283,280286000,71478700,1844070000
6,0,30,200,0,370,25053800000,111085,9,14670,23,14434,100,14,0,2,0,14026,111094,8833,7,0,52,30,396889,283,300386000,71478700,1845010000
6,0,33,200,0,375,25053800000,111108,9,14670,26,6369,111,13,0,2,0,14031,111117,8833,7,0.45,57,33,397259,283,327353000,71478700,1845900000
6,0,40,200,0,380,25053700000,111134,9,14670,25,43190,120,13,0,2,0,14027,111143,8833,7,0.17,62,40,414861,283,238737000,71478700,1846460000
6,0,46,200,0,386,25053600000,111159,9,14670,17,19627,121,12,0,2,0,14027,111168,8833,7,0.66,68,46,258024,283,264472000,71478700,1847560000
6,0,56,200,0,396,25053600000,111176,9,14670,19,7471,126,12,0,2,0,14030,111185,8833,7,0.88,78,56,283680,283,288416000,71478700,1848780000
6,0,8,200,1,349,25052700000,111195,9,14670,94,121813,127,12,69.1489,2,0,14033,111204,8833,7,0.43,79,8,1710440,283,283015000,71478700,1850070000
6,0,3,200,0,348,25052400000,111289,9,14735,51,3808,127,11,33.3333,2,0,14097,111298,8833,7,0.16,68,3,699509,283,332927000,71478700,1849750000
6,0,8,200,0,349,25052200000,111340,9,14752,38,1922,130,12,36.8421,2,0,14104,111349,8833,7,0.06,58,8,754856,283,241532000,71478700,1847510000
6,0,7,200,0,348,25052200000,111378,9,14766,29,8084,129,13,0,2,0,14116,111387,8833,7,0.02,55,7,762689,284,262434000,71478700,1842850000
6,0,0,200,0,350,25052100000,111407,9,14766,36,10908,132,13,0,2,0,14120,111416,8833,7,0.05,54,0,935916,284,286965000,71478700,1842660000
6,0,5,200,0,351,25052100000,111443,9,14766,39,4681,131,13,0,2,0,14120,111452,8833,7,0.02,53,5,756578,284,307565000,71478700,1842720000
6,0,7,200,0,352,25052100000,111482,9,14766,39,10324,130,14,0,2,0,14117,111491,8833,7,0.01,53,7,659096,284,327967000,71478700,1842850000
6,0,6,200,0,350,25052000000,111521,9,14766,28,16961,130,15,0,2,0,14124,111530,8833,7,0,49,6,611712,284,346442000,71478700,1838190000
6,0,12,200,0,353,25052000000,111549,9,14766,26,5011,131,15,0,2,0,14126,111558,8833,7,0,49,12,666540,284,243146000,71478700,1838560000
6,0,15,200,0,359,25051900000,111575,9,14766,34,14919,130,14,2.94118,2,0,14120,111584,8833,7,0,49,16,626109,284,274843000,71478700,1838780000
6,0,15,200,0,361,25051900000,111609,9,14767,31,10031,130,13,0,2,0,14113,111618,8833,7,0,49,15,518095,284,305102000,71478700,1838980000
